Accession,Title,"Sample Type",Taxonomy,Channels,Platform,Series,"Supplementary Types","Supplementary Links","SRA Accession",Contact,"Release Date"
GSM1433671,young_C57BL6_MPP_124,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649876,SRX649876,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433672,young_C57BL6_MPP_125,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649877,SRX649877,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433673,young_C57BL6_MPP_126,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649878,SRX649878,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433674,young_C57BL6_MPP_127,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649879,SRX649879,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433675,young_C57BL6_MPP_128,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649880,SRX649880,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433676,young_C57BL6_MPP_129,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649881,SRX649881,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433677,young_C57BL6_MPP_130,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649882,SRX649882,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433678,young_C57BL6_MPP_131,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649883,SRX649883,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433679,young_C57BL6_MPP_132,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649884,SRX649884,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433680,young_C57BL6_MPP_133,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649885,SRX649885,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433681,young_C57BL6_MPP_134,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649886,SRX649886,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433682,young_C57BL6_MPP_135,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649887,SRX649887,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433683,young_C57BL6_MPP_136,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649888,SRX649888,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433684,young_C57BL6_MPP_137,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649889,SRX649889,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433685,young_C57BL6_MPP_138,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649890,SRX649890,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433686,young_C57BL6_MPP_139,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649891,SRX649891,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433687,young_C57BL6_MPP_140,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649892,SRX649892,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433688,young_C57BL6_MPP_141,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649893,SRX649893,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433689,young_C57BL6_MPP_142,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649894,SRX649894,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433690,young_C57BL6_MPP_143,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649895,SRX649895,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433691,young_C57BL6_MPP_144,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649896,SRX649896,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433692,young_C57BL6_MPP_145,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649897,SRX649897,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433693,young_C57BL6_MPP_146,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649898,SRX649898,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433694,young_C57BL6_MPP_147,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649899,SRX649899,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433695,young_C57BL6_MPP_148,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649900,SRX649900,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433696,young_C57BL6_MPP_149,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649901,SRX649901,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433697,young_C57BL6_MPP_150,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649902,SRX649902,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433698,young_C57BL6_MPP_151,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649903,SRX649903,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433699,young_C57BL6_MPP_152,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649904,SRX649904,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433700,young_C57BL6_MPP_153,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649905,SRX649905,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433701,young_C57BL6_MPP_154,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649906,SRX649906,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433702,young_C57BL6_MPP_155,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649907,SRX649907,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433703,young_C57BL6_MPP_156,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649908,SRX649908,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433704,young_C57BL6_MPP_157,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649909,SRX649909,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433705,young_C57BL6_MPP_158,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649910,SRX649910,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433706,young_C57BL6_MPP_159,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649911,SRX649911,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433707,young_C57BL6_MPP_160,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649912,SRX649912,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433708,young_C57BL6_MPP_161,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649913,SRX649913,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433709,young_C57BL6_MPP_162,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649914,SRX649914,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433710,young_C57BL6_MPP_163,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649915,SRX649915,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433711,young_C57BL6_MPP_164,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649916,SRX649916,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433712,young_C57BL6_MPP_165,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649917,SRX649917,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433713,young_C57BL6_MPP_166,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649918,SRX649918,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433714,young_C57BL6_MPP_167,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649919,SRX649919,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433715,young_C57BL6_MPP_168,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649920,SRX649920,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433716,young_C57BL6_MPP_169,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649921,SRX649921,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433717,young_C57BL6_MPP_170,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649922,SRX649922,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433718,young_C57BL6_MPP_171,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649923,SRX649923,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433719,young_C57BL6_MPP_172,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649924,SRX649924,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433720,young_C57BL6_MPP_173,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649925,SRX649925,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433721,young_C57BL6_MPP_174,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649926,SRX649926,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433722,young_C57BL6_MPP_175,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649927,SRX649927,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433723,young_C57BL6_MPP_176,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649928,SRX649928,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433724,young_C57BL6_MPP_177,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649929,SRX649929,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433725,young_C57BL6_MPP_178,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649930,SRX649930,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433726,young_C57BL6_MPP_179,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649931,SRX649931,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433727,young_C57BL6_MPP_180,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649932,SRX649932,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433728,young_C57BL6_MPP_181,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649933,SRX649933,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433729,young_C57BL6_MPP_182,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649934,SRX649934,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433730,young_C57BL6_MPP_183,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649935,SRX649935,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433731,young_C57BL6_MPP_184,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649936,SRX649936,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433732,young_C57BL6_MPP_185,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649937,SRX649937,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433733,young_C57BL6_MPP_186,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649938,SRX649938,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433734,young_C57BL6_MPP_187,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649939,SRX649939,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433735,young_C57BL6_MPP_188,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649940,SRX649940,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433736,young_C57BL6_MPP_189,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649941,SRX649941,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433737,young_C57BL6_MPP_190,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649942,SRX649942,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433738,young_C57BL6_MPP_191,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649943,SRX649943,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433739,young_C57BL6_MPP_192,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649944,SRX649944,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433740,old_C57BL6_LTHSC_1,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649945,SRX649945,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433741,old_C57BL6_LTHSC_2,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649946,SRX649946,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433742,old_C57BL6_LTHSC_3,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649947,SRX649947,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433743,old_C57BL6_LTHSC_4,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649948,SRX649948,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433744,old_C57BL6_LTHSC_5,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649949,SRX649949,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433745,old_C57BL6_LTHSC_6,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649950,SRX649950,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433746,old_C57BL6_LTHSC_7,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649951,SRX649951,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433747,old_C57BL6_LTHSC_8,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649952,SRX649952,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433748,old_C57BL6_LTHSC_9,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649953,SRX649953,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433749,old_C57BL6_LTHSC_10,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649954,SRX649954,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433750,old_C57BL6_LTHSC_11,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649955,SRX649955,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433751,old_C57BL6_LTHSC_12,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649956,SRX649956,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433752,old_C57BL6_LTHSC_13,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649957,SRX649957,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433753,old_C57BL6_LTHSC_14,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649958,SRX649958,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433754,old_C57BL6_LTHSC_15,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649959,SRX649959,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433755,old_C57BL6_LTHSC_16,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649960,SRX649960,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433756,old_C57BL6_LTHSC_17,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649961,SRX649961,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433757,old_C57BL6_LTHSC_18,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649962,SRX649962,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433758,old_C57BL6_LTHSC_19,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649963,SRX649963,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433759,old_C57BL6_LTHSC_20,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649964,SRX649964,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433760,old_C57BL6_LTHSC_21,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649965,SRX649965,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433761,old_C57BL6_LTHSC_22,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649966,SRX649966,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433762,old_C57BL6_LTHSC_23,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649967,SRX649967,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433763,old_C57BL6_LTHSC_24,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649968,SRX649968,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433764,old_C57BL6_LTHSC_25,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649969,SRX649969,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433765,old_C57BL6_LTHSC_26,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649970,SRX649970,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433766,old_C57BL6_LTHSC_27,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649971,SRX649971,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433767,old_C57BL6_LTHSC_28,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649972,SRX649972,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433768,old_C57BL6_LTHSC_29,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649973,SRX649973,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433769,old_C57BL6_LTHSC_30,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649974,SRX649974,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433770,old_C57BL6_LTHSC_31,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649975,SRX649975,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433771,old_C57BL6_LTHSC_32,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649976,SRX649976,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433772,old_C57BL6_LTHSC_33,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649977,SRX649977,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433773,old_C57BL6_LTHSC_34,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649978,SRX649978,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433774,old_C57BL6_LTHSC_35,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649979,SRX649979,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433775,old_C57BL6_LTHSC_36,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649980,SRX649980,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433776,old_C57BL6_LTHSC_37,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649981,SRX649981,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433777,old_C57BL6_LTHSC_38,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649982,SRX649982,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433778,old_C57BL6_LTHSC_39,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649983,SRX649983,"Monika Sylwia Kowalczyk","Sep 30, 2015"
GSM1433779,old_C57BL6_LTHSC_40,SRA,"Mus musculus",1,GPL13112,GSE59114,"SRA Run Selector",https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX649984,SRX649984,"Monika Sylwia Kowalczyk","Sep 30, 2015"
