Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2361738,"CB pre-cDC_S80","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271884",SRX2271884,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361739,"CB pre-cDC_S81","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271885",SRX2271885,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361740,"CB pre-cDC_S82","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271886",SRX2271886,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361741,"CB pre-cDC_S83","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271887",SRX2271887,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361742,"CB pre-cDC_S84","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271888",SRX2271888,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361743,"CB pre-cDC_S85","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271889",SRX2271889,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361744,"CB pre-cDC_S86","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271890",SRX2271890,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361745,"CB pre-cDC_S87","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271891",SRX2271891,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361746,"CB pre-cDC_S88","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271892",SRX2271892,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361747,"CB pre-cDC_S89","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271893",SRX2271893,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361748,"CB pre-cDC_S90","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271894",SRX2271894,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361749,"CB pre-cDC_S91","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271895",SRX2271895,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361750,"CB pre-cDC_S92","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271896",SRX2271896,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361751,"CB pre-cDC_S93","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271897",SRX2271897,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361752,"CB pre-cDC_S94","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271898",SRX2271898,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361753,"CB pre-cDC_S95","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271899",SRX2271899,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361754,"CB pre-cDC_S96","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271900",SRX2271900,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361755,"CB pre-cDC_S97","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271901",SRX2271901,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361756,"CB pre-cDC_S98","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271902",SRX2271902,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361757,"CB pre-cDC_S99","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271903",SRX2271903,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361758,"CB pre-cDC_S100","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271904",SRX2271904,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361759,"CB pre-cDC_S101","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271905",SRX2271905,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361760,"CB pre-cDC_S102","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271906",SRX2271906,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361761,"CB pre-cDC_S103","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271907",SRX2271907,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361762,"CB pre-cDC_S104","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271908",SRX2271908,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361763,"CB pre-cDC_S105","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271909",SRX2271909,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361764,"CB pre-cDC_S106","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271910",SRX2271910,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361765,"CB pre-cDC_S107","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271911",SRX2271911,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361766,"CB pre-cDC_S108","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271912",SRX2271912,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361767,"CB pre-cDC_S109","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271913",SRX2271913,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361768,"CB pre-cDC_S110","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271914",SRX2271914,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361769,"CB pre-cDC_S111","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271915",SRX2271915,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361770,"CB pre-cDC_S112","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271916",SRX2271916,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361771,"CB pre-cDC_S113","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271917",SRX2271917,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361772,"CB pre-cDC_S114","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271918",SRX2271918,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361773,"CB pre-cDC_S115","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271919",SRX2271919,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361774,"CB pre-cDC_S116","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271920",SRX2271920,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361775,"CB pre-cDC_S117","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271921",SRX2271921,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361776,"CB pre-cDC_S118","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271922",SRX2271922,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361777,"CB pre-cDC_S119","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271923",SRX2271923,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361778,"CB pre-cDC_S120","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271924",SRX2271924,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361779,"CB pre-cDC_S121","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271925",SRX2271925,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361780,"CB pre-cDC_S122","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271926",SRX2271926,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361781,"CB pre-cDC_S123","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271927",SRX2271927,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361782,"CB pre-cDC_S124","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271928",SRX2271928,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361783,"CB pre-cDC_S125","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271929",SRX2271929,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361784,"CB pre-cDC_S126","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271930",SRX2271930,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361785,"CB pre-cDC_S127","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271931",SRX2271931,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361786,"CB pre-cDC_S128","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271932",SRX2271932,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361787,"CB pre-cDC_S129","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271933",SRX2271933,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361788,"CB pre-cDC_S130","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271934",SRX2271934,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361789,"CB pre-cDC_S131","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271935",SRX2271935,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361790,"CB pre-cDC_S132","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271936",SRX2271936,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361791,"CB pre-cDC_S133","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271937",SRX2271937,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361792,"CB pre-cDC_S134","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271938",SRX2271938,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361793,"CB pre-cDC_S135","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271939",SRX2271939,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361794,"CB pre-cDC_S136","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271940",SRX2271940,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361795,"CB pre-cDC_S137","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271941",SRX2271941,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361796,"CB pre-cDC_S138","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271942",SRX2271942,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361797,"CB pre-cDC_S139","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271943",SRX2271943,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361798,"CB pre-cDC_S140","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271944",SRX2271944,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361799,"CB pre-cDC_S141","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271945",SRX2271945,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361800,"CB pre-cDC_S142","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271946",SRX2271946,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361801,"CB pre-cDC_S143","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271947",SRX2271947,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361802,"CB pre-cDC_S144","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271948",SRX2271948,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361803,"CB pre-cDC_S145","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271949",SRX2271949,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361804,"CB pre-cDC_S146","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271950",SRX2271950,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361805,"CB pre-cDC_S147","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271951",SRX2271951,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361806,"CB pre-cDC_S148","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271952",SRX2271952,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361807,"CB pre-cDC_S149","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271953",SRX2271953,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361808,"CB pre-cDC_S150","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271954",SRX2271954,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361809,"CB pre-cDC_S151","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271955",SRX2271955,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361810,"CB pre-cDC_S152","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271956",SRX2271956,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361811,"CB pre-cDC_S153","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271957",SRX2271957,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361812,"CB pre-cDC_S154","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271958",SRX2271958,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361813,"CB pre-cDC_S155","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271959",SRX2271959,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361814,"CB pre-cDC_S156","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271960",SRX2271960,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361815,"CB pre-cDC_S157","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271961",SRX2271961,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361816,"CB pre-cDC_S158","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271962",SRX2271962,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361817,"CB pre-cDC_S159","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271963",SRX2271963,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361818,"CB pre-cDC_S160","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271964",SRX2271964,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361819,"CB pre-cDC_S161","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271965",SRX2271965,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361820,"CB pre-cDC_S162","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271966",SRX2271966,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361821,"CB pre-cDC_S163","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271967",SRX2271967,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361822,"CB pre-cDC_S164","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271968",SRX2271968,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361823,"CB pre-cDC_S165","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271969",SRX2271969,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361824,"CB pre-cDC_S166","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271970",SRX2271970,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361825,"CB pre-cDC_S167","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271971",SRX2271971,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361826,"CB pre-cDC_S168","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271972",SRX2271972,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361827,"CB pre-cDC_S169","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271973",SRX2271973,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361828,"CB pre-cDC_S170","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271974",SRX2271974,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361829,"CB pre-cDC_S171","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271975",SRX2271975,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361830,"CB pre-cDC_S172","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271976",SRX2271976,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361831,"CB pre-cDC_S173","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271977",SRX2271977,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361832,"CB pre-cDC_S174","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271978",SRX2271978,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361833,"CB pre-cDC_S175","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271979",SRX2271979,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361834,"CB pre-cDC_S176","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271980",SRX2271980,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361835,"CB pre-cDC_S177","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271981",SRX2271981,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361836,"CB pre-cDC_S178","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271982",SRX2271982,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361837,"CB pre-cDC_S179","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271983",SRX2271983,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361838,"CB pre-cDC_S180","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271984",SRX2271984,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361839,"CB pre-cDC_S181","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271985",SRX2271985,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361840,"CB pre-cDC_S182","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271986",SRX2271986,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361841,"CB pre-cDC_S183","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271987",SRX2271987,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361842,"CB pre-cDC_S184","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271988",SRX2271988,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361843,"CB pre-cDC_S185","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271989",SRX2271989,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361844,"CB pre-cDC_S186","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271990",SRX2271990,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361845,"CB pre-cDC_S187","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271991",SRX2271991,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361846,"CB pre-cDC_S188","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271992",SRX2271992,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361847,"CB pre-cDC_S189","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271993",SRX2271993,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361848,"CB pre-cDC_S190","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271994",SRX2271994,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361849,"CB pre-cDC_S191","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271995",SRX2271995,"Thiago Y Oliveira","Nov 15, 2016"
GSM2361850,"CB pre-cDC_S192","SRA","Homo sapiens",1,GPL16791,GSE89232,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2271996",SRX2271996,"Thiago Y Oliveira","Nov 15, 2016"
